,Regiao,UF,CNAE,Atendida,CodAssunto,SexoConsumidor,FaixaEtaria,CEP,InscritoDAU
8348,Nordeste,RN,2342701.0,0,118.0,M,6,59090300.0,0
8351,Nordeste,RN,6120501.0,1,76.0,M,6,59064370.0,0
8352,Nordeste,RN,4753900.0,1,122.0,F,5,59120500.0,0
8353,Nordeste,RN,3101200.0,1,122.0,F,5,59120500.0,0
8354,Nordeste,RN,2751100.0,1,92.0,F,2,59108540.0,1
8355,Nordeste,RN,6512000.0,1,92.0,F,2,59108540.0,0
8358,Centro-oeste,MT,6120501.0,1,187.0,F,3,78730239.0,1
8360,Sudeste,RJ,3600601.0,0,183.0,F,7,22793321.0,1
8361,Sudeste,RJ,4754701.0,1,123.0,M,6,21512001.0,1
8362,Sudeste,RJ,6141800.0,1,76.0,M,5,23040550.0,1
8363,Sudeste,RJ,6512000.0,1,69.0,F,4,23065280.0,0
8364,Sudeste,RJ,6462000.0,1,141.0,F,6,20785100.0,0
8365,Sudeste,MG,6110801.0,1,186.0,F,4,35032310.0,0
8366,Sudeste,MG,4652400.0,1,101.0,F,2,38190000.0,1
8367,Sudeste,MG,6120501.0,1,259.0,F,6,38190000.0,1
8368,Sudeste,MG,6613400.0,1,54.0,M,3,38190000.0,0
8369,Sudeste,MG,6204000.0,1,187.0,M,7,38190000.0,0
8370,Sudeste,MG,2910701.0,1,131.0,F,3,38190000.0,0
8371,Centro-oeste,GO,6120501.0,1,187.0,M,4,75524055.0,1
8372,Centro-oeste,GO,6120501.0,1,187.0,M,6,75533040.0,1
8373,Centro-oeste,GO,6120501.0,1,187.0,M,6,75533040.0,1
8374,Centro-oeste,GO,3514000.0,1,185.0,M,6,75526110.0,1
8375,Centro-oeste,GO,3514000.0,1,185.0,F,5,75500000.0,1
8377,Centro-oeste,GO,2640000.0,1,63.0,F,4,75500000.0,1
8379,Centro-oeste,GO,6421200.0,0,53.0,M,2,75690000.0,0
8380,Centro-oeste,GO,6423900.0,1,76.0,F,5,75686012.0,0
8381,Centro-oeste,GO,4753900.0,1,134.0,M,6,75689714.0,0
8382,Centro-oeste,GO,2759799.0,1,134.0,M,6,75689714.0,0
8384,Sudeste,RJ,6110801.0,1,187.0,M,6,27916160.0,1
8385,Sudeste,RJ,2621300.0,1,102.0,F,3,27966590.0,1
8394,Sudeste,SP,4755503.0,0,54.0,F,3,6824095.0,0
8395,Sudeste,SP,6422100.0,0,54.0,F,6,3388000.0,1
8396,Sudeste,SP,7911200.0,0,276.0,M,6,1422001.0,0
8397,Sudeste,SP,8291100.0,1,76.0,F,3,4853185.0,0
8398,Sudeste,SP,8291100.0,1,215.0,F,2,5857370.0,0
8399,Sudeste,RJ,3514000.0,1,185.0,M,3,27901000.0,1
8400,Sudeste,RJ,6190699.0,1,63.0,M,7,27901000.0,0
8401,Sudeste,RJ,4753900.0,1,120.0,F,4,27948080.0,1
8405,Sudeste,SP,8291100.0,1,132.0,M,2,18071285.0,0
8406,Sudeste,SP,6613400.0,0,54.0,F,5,5885370.0,0
8408,Sudeste,SP,4110700.0,1,82.0,F,2,4455310.0,0
8409,Sudeste,SP,6120501.0,1,187.0,M,5,4112012.0,1
8410,Sudeste,SP,8230001.0,1,106.0,M,4,4303050.0,0
8411,Sudeste,SP,4713001.0,0,96.0,M,5,2226000.0,0
8412,Sudeste,SP,4753900.0,0,249.0,F,4,4080012.0,1
8413,Sudeste,SP,4649410.0,1,132.0,M,4,6753100.0,0
8414,Sudeste,SP,8291100.0,0,54.0,M,3,13085260.0,0
8415,Centro-oeste,GO,6110801.0,0,186.0,M,5,75860000.0,0
8416,Centro-oeste,GO,3600601.0,1,183.0,M,6,75860000.0,1
8417,Centro-oeste,GO,3514000.0,1,185.0,F,2,75860000.0,1
8418,Centro-oeste,GO,3514000.0,1,185.0,F,2,75860000.0,0
8419,Centro-oeste,GO,4753900.0,1,102.0,F,5,75860000.0,0
8420,Centro-oeste,GO,9511800.0,1,102.0,F,5,75860000.0,0
8421,Centro-oeste,GO,2824102.0,1,92.0,M,4,75860000.0,1
8422,Centro-oeste,GO,4754701.0,1,92.0,M,4,75860000.0,0
8423,Centro-oeste,GO,3514000.0,0,185.0,F,3,75860000.0,0
8424,Centro-oeste,GO,3514000.0,0,185.0,F,3,75860000.0,1
8425,Centro-oeste,GO,6422100.0,0,53.0,M,5,75860000.0,0
8427,Sudeste,RJ,6110801.0,1,186.0,F,2,27900000.0,1
8428,Sudeste,RJ,3514000.0,1,185.0,F,3,27971629.0,1
8429,Sudeste,RJ,6110801.0,1,187.0,M,5,27937720.0,1
8430,Sudeste,RJ,6143400.0,1,259.0,F,3,27901000.0,0
8431,Sudeste,RJ,8299799.0,1,78.0,M,2,27971250.0,0
8432,Sudeste,RJ,3514000.0,1,185.0,F,6,27901000.0,1
8434,Sudeste,RJ,3520401.0,1,184.0,M,3,27900000.0,1
8435,Sudeste,SP,5611201.0,0,82.0,F,3,16022050.0,0
8436,Sudeste,SP,6511101.0,0,79.0,M,3,4475190.0,1
8437,Sudeste,SP,6462000.0,1,97.0,F,2,4824010.0,0
8440,Norte,PA,6422100.0,0,53.0,M,7,68743232.0,1
8442,Norte,PA,6422100.0,0,53.0,F,4,68743070.0,1
8443,Norte,PA,6422100.0,0,53.0,F,4,68743070.0,0
8444,Norte,PA,8291100.0,0,53.0,F,4,68743070.0,0
8445,Norte,PA,6422100.0,0,53.0,F,4,68743070.0,0
8447,Norte,PA,8531700.0,0,76.0,F,2,68471270.0,1
8451,Centro-oeste,MT,6110801.0,1,186.0,F,7,78700000.0,1
8452,Centro-oeste,MT,9512600.0,1,101.0,F,2,78700000.0,0
8453,Sudeste,SP,6511101.0,0,79.0,F,2,6226272.0,0
8454,Sudeste,SP,4649402.0,0,96.0,M,3,8275280.0,0
8455,Sudeste,SP,6110801.0,1,187.0,M,6,5887520.0,1
8456,Sudeste,SP,6110801.0,1,187.0,F,5,1108000.0,1
8458,Sudeste,SP,5310501.0,0,182.0,F,3,3563170.0,0
8459,Sudeste,SP,6436100.0,0,53.0,M,6,4941020.0,0
8461,Centro-oeste,MT,6431000.0,1,63.0,F,3,78700000.0,1
8462,Norte,RO,6311900.0,1,264.0,M,3,76842000.0,0
8464,Norte,RO,6422100.0,0,63.0,F,5,76825156.0,1
8472,Norte,RO,6120501.0,1,187.0,M,4,76806314.0,1
8475,Centro-oeste,GO,2751100.0,1,92.0,F,5,75130320.0,0
8476,Centro-oeste,GO,4754701.0,1,92.0,F,5,75130320.0,0
8477,Centro-oeste,GO,5223100.0,1,131.0,M,2,75101447.0,0
8478,Sudeste,SP,4110700.0,0,82.0,F,2,3658001.0,0
8479,Sudeste,SP,4789099.0,1,8.0,M,4,4296000.0,1
8482,Sudeste,SP,4774100.0,0,207.0,F,2,4348170.0,0
8484,Nordeste,RN,6423900.0,1,53.0,M,6,59122672.0,0
8486,Nordeste,RN,4753900.0,1,283.0,F,2,59143050.0,1
8487,Nordeste,RN,6431000.0,0,54.0,M,4,59230000.0,0
8488,Nordeste,RN,6120501.0,0,137.0,M,3,59149140.0,0
8489,Nordeste,RN,8291100.0,1,63.0,F,3,59151430.0,0
8491,Sudeste,MG,4753900.0,0,92.0,F,5,35600000.0,1
8492,Sudeste,MG,6120501.0,1,186.0,M,7,35600000.0,0
8493,Sudeste,RJ,6462000.0,1,141.0,M,6,27943120.0,0
8494,Sudeste,RJ,8532500.0,0,236.0,M,2,28890000.0,0
8500,Sudeste,RJ,8532500.0,0,233.0,F,1,28896095.0,0
8502,Sudeste,RJ,3520401.0,1,184.0,M,2,27971754.0,1
8503,Sudeste,RJ,8532500.0,0,233.0,M,2,27948035.0,0
8505,Sudeste,RJ,6512000.0,1,101.0,F,1,27960132.0,0
8506,Nordeste,RN,4711301.0,0,54.0,M,4,59090430.0,0
8507,Nordeste,RN,6422100.0,0,54.0,M,4,59090430.0,0
8509,Nordeste,RN,6512000.0,0,140.0,F,7,59074310.0,0
8510,Nordeste,RN,4713001.0,0,140.0,F,7,59074310.0,1
8511,Nordeste,RN,5914600.0,1,76.0,F,5,59068170.0,0
8512,Nordeste,RN,5914600.0,1,76.0,F,5,59068170.0,0
8513,Nordeste,RN,4789007.0,0,76.0,M,4,59020040.0,1
8514,Nordeste,RN,4649401.0,0,94.0,M,2,59014130.0,0
8515,Nordeste,RN,6511101.0,0,94.0,M,2,59014130.0,0
8516,Nordeste,RN,4753900.0,0,94.0,M,2,59014130.0,0
8518,Sul,PR,5221400.0,0,264.0,M,3,86400000.0,1
8519,Sul,PR,8531700.0,0,233.0,M,2,86400000.0,1
8521,Sul,SC,9420100.0,1,79.0,M,6,89256590.0,0
8522,Sul,SC,8531700.0,1,233.0,M,3,89260700.0,0
8523,Sul,SC,6110801.0,1,187.0,F,4,89254000.0,1
8524,Sul,SC,4754701.0,1,123.0,F,6,89256030.0,0
8525,Sul,SC,4744005.0,1,253.0,M,5,89254290.0,0
8526,Sul,SC,4541203.0,1,58.0,M,2,89254376.0,0
8527,Sul,SC,3230200.0,1,126.0,F,3,89254710.0,0
8528,Sul,SC,6512000.0,1,140.0,M,4,89255270.0,0
8531,Nordeste,RN,4781400.0,1,187.0,F,4,59115270.0,0
8532,Nordeste,RN,9512600.0,1,187.0,F,4,59115270.0,0
8533,Nordeste,RN,2632900.0,1,187.0,F,4,59115270.0,0
8534,Nordeste,RN,2640000.0,1,95.0,F,3,59035000.0,0
8535,Nordeste,RN,4753900.0,1,95.0,F,3,59035000.0,1
8536,Nordeste,RN,4753900.0,1,95.0,F,3,59035000.0,0
8539,Centro-oeste,GO,6431000.0,1,54.0,M,3,75860000.0,1
8540,Centro-oeste,GO,8532500.0,1,236.0,F,5,75860000.0,0
8542,Centro-oeste,GO,6422100.0,1,63.0,M,3,75860000.0,1
8543,Centro-oeste,GO,6423900.0,0,53.0,F,4,75860000.0,1
8544,Centro-oeste,GO,2632900.0,1,96.0,F,2,75860000.0,1
8545,Centro-oeste,GO,4753900.0,1,96.0,F,2,75860000.0,0
8546,Centro-oeste,GO,3600601.0,0,183.0,F,4,75860000.0,1
8548,Centro-oeste,GO,6431000.0,0,76.0,M,7,75860000.0,1
8549,Centro-oeste,GO,6511101.0,1,101.0,F,3,75860000.0,0
8552,Norte,RO,6436100.0,0,53.0,F,4,76806001.0,0
8553,Norte,RO,2759799.0,1,103.0,F,4,76840000.0,0
8554,Norte,RO,6493000.0,0,57.0,M,4,76814066.0,0
8556,Norte,RO,4781400.0,1,55.0,M,3,78932000.0,1
8557,Norte,RO,6110801.0,0,186.0,F,3,76863000.0,1
8558,Sudeste,RJ,6462000.0,1,132.0,F,5,27972097.0,0
8559,Sudeste,RJ,6110801.0,1,187.0,F,5,27900000.0,1
8561,Sudeste,RJ,6120501.0,1,187.0,M,7,27973240.0,1
8562,Sudeste,RJ,8531700.0,0,233.0,F,2,27963508.0,1
8563,Sudeste,RJ,6143400.0,1,186.0,M,5,27971260.0,0
8564,Sudeste,MG,8299799.0,1,54.0,F,6,38051111.0,0
8565,Sudeste,MG,4753900.0,1,96.0,F,7,38022310.0,0
8566,Sudeste,MG,2640000.0,1,96.0,F,7,38022310.0,1
8567,Sudeste,MG,4753900.0,1,101.0,F,3,38038397.0,0
8568,Sudeste,MG,4649402.0,1,101.0,F,3,38038397.0,0
8572,Norte,RO,6120501.0,1,187.0,F,4,76900704.0,1
8580,Norte,RO,6120501.0,1,187.0,F,6,76867000.0,1
8582,Sudeste,MG,4753900.0,1,69.0,F,3,35051080.0,1
8583,Sudeste,MG,6512000.0,1,69.0,F,3,35051080.0,0
8584,Sudeste,MG,6511101.0,1,69.0,F,3,35051080.0,1
8586,Sudeste,MG,8599604.0,1,234.0,F,7,35125000.0,0
8587,Sudeste,MG,8291100.0,1,53.0,M,3,35040876.0,0
8588,Sudeste,MG,6619302.0,1,53.0,M,3,35040876.0,0
8589,Sudeste,MG,8291100.0,1,53.0,M,3,35040876.0,1
8592,Norte,RO,6120501.0,0,187.0,M,4,76907870.0,1
8597,Norte,RO,3514000.0,0,185.0,F,4,76811108.0,0
8599,Norte,RO,6110801.0,1,186.0,M,2,76829021.0,1
8600,Sudeste,SP,3230200.0,0,230.0,F,5,3924030.0,1
8602,Sudeste,MG,6120501.0,0,259.0,F,6,37505000.0,1
8603,Sudeste,MG,6110801.0,1,186.0,F,4,37504030.0,1
8604,Sudeste,MG,6470101.0,1,54.0,F,3,37500000.0,0
8605,Sudeste,MG,6422100.0,1,54.0,F,3,37500000.0,0
8606,Sudeste,MG,6120501.0,0,187.0,M,3,37500404.0,1
8610,Sudeste,MG,6431000.0,1,187.0,F,4,37512000.0,1
8611,Sudeste,MG,1031700.0,1,14.0,F,3,37502462.0,0
8619,Norte,RO,6110801.0,1,137.0,F,3,76820186.0,1
8621,Sudeste,SP,6120501.0,0,187.0,F,2,11075430.0,1
8622,Sudeste,SP,6541300.0,0,76.0,M,2,4042005.0,0
8623,Centro-oeste,GO,6511101.0,1,101.0,M,2,75106882.0,1
8624,Centro-oeste,GO,4754701.0,1,101.0,M,2,75106882.0,0
8625,Centro-oeste,GO,4652400.0,1,101.0,M,5,75133888.0,1
8630,Sudeste,SP,6512000.0,1,69.0,M,4,3289110.0,0
8633,Norte,RO,3514000.0,0,185.0,F,3,76820366.0,0
8636,Norte,RO,5111100.0,0,157.0,M,4,76805786.0,0
8637,Norte,RO,7911200.0,0,157.0,M,4,76805786.0,0
8642,Nordeste,RN,4753900.0,1,120.0,M,4,59090000.0,0
8643,Nordeste,RN,4753900.0,1,120.0,M,4,59090000.0,0
8644,Nordeste,RN,6542100.0,1,76.0,M,5,59014120.0,0
8645,Nordeste,RN,6431000.0,0,54.0,M,5,59037395.0,0
8646,Nordeste,RN,9521500.0,1,96.0,F,7,59056330.0,1
8647,Nordeste,RN,6512000.0,1,96.0,F,7,59056330.0,0
8648,Nordeste,RN,6422100.0,0,106.0,F,6,59112000.0,1
8649,Nordeste,RN,5823900.0,0,106.0,F,6,59112000.0,0
8650,Nordeste,RN,8291100.0,1,90.0,F,4,59012270.0,0
8652,Norte,RO,3514000.0,0,185.0,M,6,76850000.0,0
8653,Norte,RO,3514000.0,0,185.0,M,6,76801180.0,0
8658,Norte,RO,8291100.0,1,141.0,M,2,76909808.0,0
8659,Norte,RO,6613400.0,1,54.0,F,4,76813532.0,0
8665,Norte,RO,6110801.0,1,187.0,M,3,76800000.0,1
8666,Norte,RO,4110700.0,1,141.0,M,5,76812570.0,1
8667,Norte,RO,6110801.0,1,187.0,F,4,76805862.0,1
8669,Norte,RO,3514000.0,0,185.0,F,3,76803682.0,0
8671,Norte,RO,6422100.0,0,53.0,F,6,76840000.0,0
8682,Norte,RO,6422100.0,1,63.0,M,6,76801243.0,1
8683,Norte,RO,6422100.0,0,55.0,M,2,76829510.0,1
8688,Norte,RO,6422100.0,1,53.0,M,3,76808412.0,1
8689,Norte,RO,6110801.0,1,188.0,M,3,76808412.0,1
8690,Norte,RO,4649402.0,0,96.0,M,6,76807518.0,1
8691,Norte,RO,6110801.0,1,187.0,F,7,76860000.0,1
8701,Norte,RO,3514000.0,0,185.0,F,4,76825148.0,0
8702,Norte,RO,6422100.0,0,76.0,F,5,76801102.0,1
8704,Norte,RO,6143400.0,0,259.0,F,5,76829724.0,0
8705,Norte,RO,6110801.0,1,259.0,F,5,76850000.0,1
8712,Norte,RO,6110801.0,1,187.0,M,3,76801109.0,1
8716,Norte,RO,6436100.0,0,53.0,M,4,76804520.0,0
8717,Norte,RO,3514000.0,1,185.0,F,2,76823016.0,0
8722,Norte,RO,3514000.0,1,185.0,F,6,76808316.0,0
8724,Norte,RO,3514000.0,0,185.0,F,4,76808402.0,0
8729,Norte,RO,3514000.0,1,185.0,F,4,76808564.0,0
8733,Norte,RO,3514000.0,0,185.0,M,6,76825080.0,0
8737,Norte,RO,3514000.0,1,185.0,M,2,76829646.0,0
8739,Nordeste,RN,3600601.0,0,183.0,F,3,59073179.0,1
8740,Nordeste,RN,4754701.0,1,122.0,F,2,59070715.0,0
8741,Nordeste,RN,6422100.0,0,55.0,M,1,59132000.0,0
8742,Nordeste,RN,4781400.0,0,55.0,M,1,59132000.0,0
8743,Nordeste,RN,6613400.0,1,54.0,F,3,59022545.0,0
8745,Norte,RO,6110801.0,1,279.0,M,2,76829204.0,1
8748,Norte,RO,3514000.0,1,185.0,M,7,76820820.0,0
8749,Sudeste,MG,6120501.0,1,186.0,M,7,35600000.0,1
8752,Nordeste,CE,6512000.0,1,101.0,F,5,61900005.0,0
8753,Nordeste,CE,6493000.0,1,57.0,M,5,61932670.0,0
8754,Nordeste,CE,3600601.0,1,183.0,M,6,61921020.0,1
8755,Nordeste,CE,4744099.0,0,87.0,M,3,63049220.0,0
8756,Nordeste,CE,6810201.0,0,81.0,M,3,63050202.0,1
8757,Nordeste,CE,6120501.0,1,186.0,F,7,63020084.0,1
8758,Nordeste,CE,6422100.0,0,54.0,M,3,63024610.0,1
8759,Nordeste,CE,3514000.0,1,185.0,M,3,63034260.0,1
8761,Nordeste,RN,6424701.0,0,53.0,M,5,59114145.0,0
8762,Nordeste,RN,6422100.0,0,53.0,M,5,59114145.0,0
8764,Sudeste,MG,6422100.0,1,76.0,F,7,38071040.0,1
8765,Sudeste,MG,3600601.0,1,183.0,F,4,38035803.0,0
8766,Sudeste,MG,6462000.0,1,124.0,M,2,38010000.0,0
8767,Sudeste,MG,2640000.0,1,97.0,F,5,38041092.0,1
8768,Sudeste,MG,4713002.0,1,97.0,F,5,38041092.0,0
8769,Sudeste,MG,8291100.0,1,128.0,F,7,38045420.0,0
8770,Nordeste,RN,3514000.0,0,185.0,F,2,59074770.0,1
8771,Sudeste,MG,4755503.0,1,101.0,M,2,37760000.0,0
8772,Sudeste,MG,4755503.0,0,55.0,F,2,37750000.0,0
8773,Sudeste,ES,2632900.0,1,101.0,F,4,29900640.0,0
8774,Sudeste,ES,2622100.0,1,141.0,M,2,29901240.0,0
8775,Sudeste,ES,6493000.0,0,56.0,F,6,29906640.0,0
8776,Sudeste,ES,6422100.0,1,76.0,M,6,29900000.0,1
8777,Nordeste,PB,4781400.0,1,141.0,F,5,58088160.0,0
8778,Nordeste,PB,6422100.0,1,53.0,F,4,58070520.0,0
8779,Nordeste,PB,6511101.0,1,76.0,M,5,58071160.0,0
8780,Nordeste,PB,6422100.0,1,53.0,M,6,58071020.0,1
8781,Nordeste,PB,8533300.0,0,236.0,M,3,58070600.0,0
8782,Nordeste,PB,3514000.0,1,185.0,M,4,58020388.0,1
8783,Sudeste,MG,6143400.0,1,259.0,M,2,38071010.0,0
8784,Sudeste,MG,4110700.0,1,244.0,M,5,38057640.0,1
8785,Norte,RO,6511101.0,1,69.0,M,4,76801293.0,0
8787,Norte,RO,3514000.0,1,185.0,F,4,76811140.0,0
8789,Norte,RO,3514000.0,0,185.0,F,2,76803862.0,0
8791,Norte,RO,6120501.0,1,187.0,F,5,76956000.0,1
8792,Sudeste,MG,9511800.0,1,101.0,F,2,38037835.0,0
8794,Sudeste,MG,4755503.0,0,76.0,F,5,37505174.0,0
8795,Sudeste,MG,4713001.0,0,76.0,F,5,37505174.0,0
8796,Sudeste,MG,4713001.0,0,54.0,F,2,37502491.0,0
8797,Sudeste,MG,4755503.0,0,54.0,F,2,37502491.0,0
8798,Sudeste,MG,3600601.0,1,183.0,M,4,36500000.0,1
8799,Sudeste,MG,4752100.0,1,282.0,F,6,36500000.0,0
8800,Sudeste,MG,6143400.0,1,259.0,M,6,36500000.0,0
8801,Sudeste,MG,4757100.0,1,259.0,M,6,36500000.0,0
8802,Sudeste,MG,6120501.0,1,187.0,F,4,36500000.0,1
8803,Sudeste,MG,6120501.0,1,186.0,M,3,36500060.0,1
8804,Sudeste,MG,6422100.0,1,54.0,F,2,36500000.0,0
8807,Nordeste,RN,3600601.0,0,183.0,F,4,59073179.0,1
8808,Nordeste,RN,4781400.0,0,76.0,M,3,59115570.0,0
8809,Nordeste,RN,4713001.0,0,103.0,F,5,59030410.0,1
8810,Nordeste,RN,6422100.0,0,53.0,F,3,59000001.0,1
8811,Nordeste,RN,6511101.0,1,96.0,F,5,59120520.0,0
8812,Nordeste,RN,9521500.0,1,96.0,F,5,59120520.0,1
8813,Sudeste,MG,6436100.0,1,53.0,M,7,38190000.0,0
8815,Sudeste,MG,6810201.0,1,80.0,F,7,38408482.0,0
8816,Sudeste,MG,6422100.0,1,54.0,M,6,38412360.0,0
8817,Sudeste,MG,6110899.0,0,186.0,F,3,38400000.0,0
8818,Sudeste,MG,4511101.0,0,129.0,M,6,38405204.0,0
8819,Sudeste,MG,2910701.0,0,129.0,M,6,38405204.0,0
8836,Sudeste,SP,6492100.0,0,76.0,M,7,5209290.0,0
8837,Sudeste,SP,8299799.0,0,63.0,M,4,2306004.0,0
8838,Sudeste,SP,4110700.0,0,82.0,M,3,5092040.0,0
8839,Sudeste,SP,3514000.0,0,185.0,F,4,7436040.0,0
8840,Sudeste,SP,6431000.0,0,54.0,M,3,4890400.0,0
8842,Sudeste,SP,6423900.0,0,54.0,F,3,8160120.0,1
8843,Sudeste,SP,5310501.0,0,157.0,F,2,6120220.0,0
8844,Sudeste,SP,4651601.0,1,101.0,F,4,9860030.0,0
8845,Sudeste,SP,6462000.0,0,96.0,M,2,11525070.0,0
8847,Sudeste,SP,6120501.0,0,54.0,F,4,17032300.0,1
8848,Sudeste,SP,4789099.0,0,118.0,F,5,17032275.0,0
8849,Sudeste,SP,6143400.0,0,259.0,F,6,17020450.0,0
8850,Sudeste,SP,6120501.0,1,259.0,M,5,17021610.0,1
8851,Sudeste,SP,2621300.0,0,102.0,F,3,17013034.0,0
8852,Sudeste,SP,4753900.0,0,76.0,M,5,17013720.0,1
8853,Sudeste,SP,6511101.0,0,65.0,F,7,17064190.0,1
8855,Sudeste,SP,2640000.0,1,97.0,M,3,17053010.0,1
8857,Sudeste,SP,6110801.0,1,186.0,F,6,17054110.0,1
8858,Centro-oeste,MT,4110700.0,1,81.0,F,3,78700000.0,0
8859,Centro-oeste,MT,6821801.0,1,81.0,F,3,78700000.0,0
8860,Centro-oeste,MT,6422100.0,1,53.0,M,3,78716452.0,0
8861,Centro-oeste,MT,6110801.0,1,53.0,M,3,78716452.0,1
8863,Centro-oeste,MT,6422100.0,0,53.0,M,4,78058000.0,1
8864,Centro-oeste,MT,4110700.0,1,81.0,M,3,78700000.0,0
8865,Centro-oeste,MT,6613400.0,1,54.0,F,1,78721540.0,1
8866,Centro-oeste,MT,8532500.0,1,236.0,M,3,78700000.0,0
8867,Centro-oeste,MT,8599601.0,1,264.0,F,3,78720620.0,0
8869,Sudeste,RJ,4753900.0,0,288.0,F,4,27966762.0,0
8870,Sudeste,RJ,4669999.0,0,288.0,F,4,27966762.0,0
8879,Sudeste,RJ,8531700.0,0,233.0,M,4,27961052.0,1
8881,Centro-oeste,GO,4753900.0,1,101.0,F,3,75860000.0,0
8882,Centro-oeste,GO,3600601.0,0,76.0,M,4,75860000.0,1
8885,Sudeste,RJ,6120501.0,0,187.0,M,5,25535017.0,1
8886,Sudeste,RJ,4651601.0,0,101.0,F,4,22631390.0,0
8887,Sudeste,RJ,6511101.0,0,282.0,F,6,24415300.0,1
8888,Sudeste,RJ,6120501.0,0,76.0,F,2,23052090.0,1
8889,Sudeste,RJ,9313100.0,1,237.0,F,4,20251520.0,0
8890,Sudeste,RJ,3600601.0,1,183.0,F,6,20750060.0,1
8891,Sudeste,SP,6512000.0,1,69.0,M,4,8240530.0,0
8892,Sudeste,SP,6470101.0,0,62.0,F,4,2996190.0,0
8893,Sudeste,SP,8593700.0,0,235.0,F,4,8240730.0,0
8894,Sudeste,SP,6422100.0,0,63.0,M,3,4823420.0,0
8896,Sudeste,SP,6110801.0,0,186.0,M,2,4857450.0,1
8897,Sudeste,SP,6422100.0,0,53.0,M,4,8010280.0,0
8899,Centro-oeste,GO,6422100.0,1,53.0,F,2,75143440.0,0
8904,Sudeste,SP,7911200.0,0,276.0,M,3,9980460.0,0
8906,Sudeste,SP,2751100.0,1,93.0,M,7,3619100.0,1
8907,Sudeste,SP,6423900.0,0,63.0,F,6,4782010.0,1
8908,Sudeste,SP,4789099.0,1,93.0,M,2,13970602.0,0
8909,Sudeste,SP,6422100.0,0,63.0,M,2,13502765.0,1
8910,Sudeste,SP,4753900.0,0,73.0,F,7,5749330.0,1
8911,Sudeste,SP,7490104.0,0,102.0,F,6,4742020.0,0
8913,Sudeste,SP,6613400.0,0,55.0,M,5,8383010.0,0
8915,Sul,PR,6422100.0,0,53.0,M,6,86400000.0,0
8917,Sul,PR,8291100.0,1,141.0,M,3,86400000.0,0
8918,Sul,PR,4652400.0,1,101.0,F,4,86400000.0,1
8919,Sul,PR,6110801.0,0,187.0,M,2,86400000.0,1
8921,Sul,SC,6110801.0,1,101.0,M,6,88780000.0,1
8922,Sul,SC,6110801.0,1,187.0,M,6,88780000.0,1
8923,Sul,SC,4783101.0,0,90.0,M,2,88780000.0,0
8924,Sul,SC,4543900.0,0,250.0,M,3,88780000.0,0
8925,Sul,SC,4752100.0,0,101.0,M,6,88780000.0,0
8927,Nordeste,RN,4681801.0,1,54.0,M,3,59280000.0,1
8928,Nordeste,RN,4731800.0,1,54.0,M,3,59280000.0,0
8929,Nordeste,RN,2622100.0,0,96.0,M,4,59184000.0,0
8930,Nordeste,RN,6493000.0,0,57.0,F,4,59056230.0,0
8931,Nordeste,RN,6120501.0,0,187.0,M,4,59143455.0,1
8934,Centro-oeste,MT,3514000.0,1,185.0,F,2,78700000.0,1
8935,Centro-oeste,MT,4713001.0,1,101.0,M,3,78700000.0,0
8936,Centro-oeste,MT,2640000.0,1,101.0,M,3,78700000.0,1
8937,Centro-oeste,MT,8630504.0,1,286.0,F,3,78700610.0,1
8938,Centro-oeste,MT,4110700.0,1,81.0,M,3,78700000.0,0
8939,Centro-oeste,MT,6511101.0,1,67.0,F,3,78700000.0,0
8942,Centro-oeste,MT,7911200.0,1,276.0,M,3,78715476.0,0
8943,Centro-oeste,MT,7911200.0,1,276.0,M,3,78715476.0,0
8944,Centro-oeste,MT,2542000.0,0,255.0,M,3,78715676.0,1
8945,Centro-oeste,MT,4754701.0,1,76.0,F,3,78700000.0,0
8947,Centro-oeste,GO,4711302.0,1,97.0,F,6,75670000.0,0
8948,Centro-oeste,GO,6422100.0,1,54.0,M,5,75690000.0,0
8949,Centro-oeste,GO,6511101.0,1,69.0,F,5,75686066.0,0
8952,Centro-oeste,GO,3514000.0,1,185.0,M,5,75500000.0,1
8960,Centro-oeste,GO,6110801.0,1,186.0,M,6,75860000.0,0
8961,Centro-oeste,GO,6424704.0,0,53.0,M,4,75860000.0,0
8963,Centro-oeste,GO,6110801.0,0,186.0,M,7,75860000.0,0
8964,Centro-oeste,GO,6422100.0,1,53.0,F,5,75860000.0,1
8965,Centro-oeste,GO,2640000.0,1,101.0,F,3,75860000.0,1
8966,Centro-oeste,GO,4753900.0,1,101.0,F,3,75860000.0,0
8967,Centro-oeste,GO,6423900.0,0,53.0,F,4,75860000.0,1
8968,Sudeste,SP,8610101.0,1,284.0,M,5,5115110.0,0
8969,Sudeste,SP,4753900.0,1,120.0,F,2,5686050.0,1
8970,Sudeste,SP,6422100.0,1,54.0,M,6,5873281.0,0
8972,Centro-oeste,GO,4774100.0,1,207.0,M,3,75124842.0,1
8977,Centro-oeste,GO,2759799.0,1,93.0,F,5,75124020.0,0
8978,Centro-oeste,GO,4753900.0,1,93.0,F,5,75124020.0,0
8981,Sudeste,MG,6319400.0,1,279.0,M,6,35010130.0,0
8982,Sudeste,MG,4759899.0,0,101.0,M,5,38190000.0,0
8983,Sudeste,MG,6421200.0,0,53.0,M,3,38190000.0,0
8984,Sudeste,MG,6143400.0,1,64.0,M,2,38413108.0,0
